,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Java,Mysql,Web,Linux,Redis,Spring,Sql,Javascript,Python,Php
30,PHP后端开发工程师,后端开发,15000.0,深圳妈妈资本管理有限公司,广州,3.0,无,【岗位职责】1.     负责公司在线学习平台产品研发及优化工作；2.     负责产品技术支撑，制定开发计划，撰写技术文档，处理反馈回来的系统bug； 3.     完成系统架构设计、数据库结构设计、业务逻辑抽象、组件封装等编码工作；4.     参与系统的需求分析、设计、评审、编码等开发和运营工作，确保相关系统稳定可靠运行；5.     与产品、系统开发、前端开发工程师保持良好沟通，能快速理解、消化各方需求，并落实为具体的开发工作。【任职要求】1.     本科及以上学历； 2.     有  3 年以上大型 Web 系统研发经验； 3.     熟练掌握 PHP 语言，熟悉面向对象的分析及设计方法，熟练使用Yii框架进行PHP开发，精通MVC开发模式；4.     熟悉关系数据库基本原理和内部实现机制，熟练使用 Mysql 数据库； 5.     熟练使用 Linux 系统，以及 Shell 脚本语言；6.     熟悉  Apache、Nginx等Web服务器进行PHP应用部署；  7.     具备良好的学习、合作和沟通能力，乐于分享。,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,后端开发工程师(PHP),后端开发,9000.0,上海鼎充新能源技术有限公司,合肥,0.0,大专,负责公司网站开发和维护；2.负责网站的实施和测试；3.负责现有网站的维护和升级；4.负责解决开发过程中的技术问题；5.负责网站开发文档编写工作；任职要求：1.能独立完成大型网站架构设计及实现；2.熟悉web service、AJAX等技术； 3.了解SQL或Oracle等数据库,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,后端开发工程师,后端开发,11500.0,上海汇珏网络通信设备有限公司,上海,3.0,本科,招聘要求：1、计算机或数学相关专业本科以上学历，3年以上开发经验；2、熟练掌握Java/C++/Go/PHP其中的一种或多种语言；3、熟练掌握一种脚本语言，比如Shell或者Python等；4、熟悉掌握Redis/MySQL/MongoDB其中的一种或多种数据库的部署、优化和开发工作5、熟悉TCP/IP网络编程、熟悉socket编程，熟悉TCP/IP、UDP、HTTP等协议6、具有Web开发经验，掌握HTML(DIV+CSS)、Bootstrap、Html5、css3、JavaScript/AJAX、Jquery等技术。7、熟悉Linux系统的基本安装、组网和维护工作8、热爱编程，做事靠谱，对开发工作富有激情，保持开放好学的心态，有扎实的计算机基础、较强的算法能力和独立解决问题的能力。 岗位职责：1、参与物联网设备管理软件及相关业务系统平台的架构设计、开发与实现，包括线上平台服务系统和运维支撑系统 ？2、结合需求设计实现安全、稳定、高伸缩性、高性能、易维护、易用的业务系统； ？3、和前端程序员协同开发，搭建并维护项目的后台系统 ？4、根据系统发展，对技术架构不断调整，持续优化。,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
33,Python后端开发工程师,后端开发,16666.67,上海机器人产业技术研究院有限公司,上海,1.0,本科,"岗位职责：1.独立完成Python  / Django设计与开发2.设计服务器后端系统框架设计，添加新功能和部署服务技能要求：1. 熟练掌握Python开发基础及Python核心库的使用，熟悉Flask、Django等 Web开发框架，有高并发、多线程/同/异步后端服务设计经验2. 熟悉MySQL、Redis数据库，熟悉HTTP、HTTPS,RTMP 协议3. 能承受较大工作压力，工作严谨认真，积极主动，有较强的独立分析及解决问题的能力，有良好的学习能力和沟通能力，团队合作意识强。4．熟悉C语言 和Python 与C 交互机制更佳",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,Java后端开发工程师,后端开发,11500.0,广州市岂凡网络技术有限公司,广州,1.0,本科,岗位职责：1、参与服务器端引擎和游戏功能系统设计；2、实现特定游戏系统功能和游戏逻辑功能；3、有较扎实的Java基础知识，熟悉Java多线程、并发、线程安全；4、与团队协作人员共同解决技术难题，并为产品设计提供技术评估。任职要求：1、有较扎实的Java基础知识，能使用Java独立进行开发，熟悉Java并发编程，有一年以上游戏开发经验；2、熟悉主流数据库如MySQL，能编写数据分析及查询类SQL语句；3、熟悉并使用过缓存数据库如redis/memcached；4、熟悉Linux/Unix常用命令，能完成简单的应用部署；5、良好的编程习惯，较强的问题分析及解决能力，能很好的融入团队，快速分析和实现产品需求，能独立完成功能模块工作。,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
35,后端开发工程师,后端开发,10000.0,南京嘉琪尔化工有限公司,南京,2.0,大专,"后端开发工程师岗位职责：1、负责根据公司产品功能需求进行后端详细设计，并实现后台逻辑和接口开发；2、负责公司APP后端接口开发,及对应的后台管理系统；3、负责根据相关功能需求，独立开发相关模块的详细设计和编码任务；4、负责部分系统文档编写，并对通用技术进行整理，提高技术复用；5、负责对产品功能相关的技术进行分析与研究，提供技术解决方案；6、数据库开发管理；技能技巧:◆熟练ThinkSNS,wordpress,thinkphp等主流开源框架的使用，并了解YIIPHP,CIPHP等技术使用◆熟悉基于lamp/lnmpweb开发,有完整的PHPweb项目开发经验，熟悉各主流框架.◆熟练掌握HTML、JavaScript、CSS、Xml、AJAX等Web语言◆思路清晰严谨，具有良好的代码编写习惯；◆善于倾听和理解、制定技术方案，并能够快速编码完成态度:◆为人正直、责任心强、作风严谨、工作仔细认真；◆有较强的沟通协调能力；◆有良好的纪律性、团队合作以及开拓创新精神。注：项目奖金另算",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,python后端开发,后端开发,9000.0,三门峡崤云安全服务有限公司,三门峡,0.0,无,精通python开发，3年以上开发经验;2.精通linux系统高并发开发4.熟悉python扩展模块优先5.熟悉HTML5/CSS3/JavaScript等前端技术优先6.熟练vue/iview等前端技术优先8.任心强，良好的沟通能力以及团队协作能力。岗位职责：1.项目的架构设计，核心模块的开发工作；2.系统需求分析与设计，并负责完成核心代码，接口规范制定;3.后台系统新需求的开发；4.产品运营系统设计与核心模块开发；5.负责公司WEB后台管理系统的开发、优化、维护6.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识7.持续关注新技术，引入并优化前端的质量、性能、用户体验8.遵循公司安全标准，并确保按时按质按量完成代码实现和单元测试,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
37,后端开发工程师（Node.js）,后端开发,12500.0,广州钛动科技有限公司,广州,2.0,本科,"岗位职责：1.参与电商项目的后端设计与开发；2.参与电商运营后台的设计与开发；3.参与运营管理后台的设计与开发。任职要求：1.计算机或相关专业，本科及以上学历2.2年及以上开发经验,熟练使用Nodejs,具备独立设计完整系统能力3.了解ES6/ES7新特性，熟练运用Express、KOA等框架；4.具有较强的分析问题和解决问题的能力,积极主动，乐于分享,具有快速的学习能力和适应能力5.良好的文档书写能力和代码注释习惯，对代码整洁度、可维护性有较高追求6.有AWS使用经验优先：Apigateway、Dynamodb、Lambda,S3、CloudFront、SQS,SNS、CloudwatchLog；7.有前后端架构和技术选型经验者优先",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Java Web后端开发工程师,后端开发,12500.0,欣新房车网络科技（广东）股份有限公司,东莞,3.0,本科,、参与系统分析和设计2、参与数据库设计、数据库存储过程编写3、终端与服务端交互接口及其后端服务流程设计、代码编写、单元测试、联调、改bug4、技术调研及编写系统相关文档5、后端服务及接口设计与代码实现、单元测试6、部分前端javascript的相关工作7、部分日常维护工作任职要求：2年以上Java语言和JavaEE相关技术的开发经验熟练应用Eclipse或myEclipse等开发工具具备扎实的Web开发基础，熟练使用Spring相关的技术架构了解rest，dubbo等接口框架熟悉常用的WEB应用开发框架熟悉JAVASCRIPT、HTML5、CSS3、AJAX、JQUERY和主流的数据库技术了解postgreSql数据库熟悉Linux系统及常用命令，有相关运维经验,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,后端开发工程师,后端开发,16000.0,北京陌陌信息技术有限公司成都分公司,成都,2.0,本科,"职位描述：负责公司产品的后端开发工作，主要编程语言是Python参与产品设计，与移动端工程师一同探讨技术方案持续改进现有代码以应对日益增长的多样化需求岗位要求：具备良好的计算机基础知识，了解常用的数据结构和算法至少掌握一门编程语言，如：Python,Ruby,Go等；熟悉常用的Web框架熟悉关系／非关系型数据库的使用，了解基本的设计、优化原则熟悉Linux的使用和管理，了解操作系统相关知识具备一定的持续测试、集成、部署实践经验热衷于性能分析与调优，勇于面对技术挑战有良好的团队合作精神，有责任感，有较好的沟通能力优先条件:对开源软件、敏捷开发方法有特别兴趣，开源社区贡献者具备前端开发能力，了解HTML/CSS/JavaScript乐于分享，各类流行互联网服务的热心参与和内容贡献者",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
40,java后端开发工程师,后端开发,12500.0,平潭中烁网络科技有限公司,广州,2.0,大专,"岗位职责：1、负责游戏服务端的游戏逻辑模块设计和实现;2、对游戏现有功能模块维护和优化任职资格：1、大专及以上学历；2、2年或以上游戏开发经验;3、熟悉JavaIO、Socket、Servlet和多线程等技术,对网络编程相关内容有较深刻的理解;熟悉Netty网络框架;4、熟悉SQL使用，熟练使用MySQL数据库;5、有白鹭H5开发经验，有web经验者优先；6、吃苦耐劳，能适应加班制；",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,Backend Development Engineer/后端开发工程师_CS,后端开发,,博世（中国）投资有限公司,上海,3.0,无,"Whether in the areas of mobility solutions, consumer goods, industrial technology or energy and building technology - with us, you will have the chance to improve quality of life all across the globe. Welcome to Bosch.Job Description1.？？？？ Design, develop and integrate end-to-end connected vehicle solutions and systems according to defined technical design documents2.？？？？ Integrate with automobile systems, IoT devices and infrastructures3.？？？？ Design and implement high performance, robust systems with heavy traffic volumes4.？？？？ Maintain and repair applications to keep them performing in accordance with technical and functional specifications5.？？？？ Promote reusable components to the technical architecture teamQualifications·？？？？？？ A Bachelor degree or above in computer science, electronics, automobile or other relevant domains·？？？？？？ Working experiences in cloud application development and large scale, high throughput system design·？？？？？？ Strong hands-on expertise in Java, Python, JavaScript, SQL or other programming languages, and frameworks such as Spring·？？？？？？ Working experiences in IoT protocols and any major IoT stack, e.g. Azure IoT, AliCloud IoT, Huawei OceanConnect, etc.·？？？？？？ Working experiences in big data frameworks, e.g. Hadoop, Spark, Kafka, etc.·？？？？？？ Verbal and written communication skills in EnglishAdditional Information? 该岗位内部推荐奖金为人民币3,000元整（仅限博世内部员工申请），具体请参见《博世中国内部推荐政策》? Internal Referral bonus of this vacancy: RMB 3,000 (Valid only for Bosch associates). For the detailed regulation, please refer to Bosch China Internal Referral P",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
42,Java后端开发工程师_CS,后端开发,20000.0,博世（中国）投资有限公司苏州分公司,上海,2.0,本科,"Whether in the areas of mobility solutions, consumer goods, industrial technology or energy and building technology - with us, you will have the chance to improve quality of life all across the globe. Welcome to BoschJob Description？ We are looking for a Backend developer to join our development team.？ In close cooperation with the other members of the development team you will:？ -Design, code, deploy and test new SW functionality in cloud environments.- Specify, implement and maintain software requirements and tests derived from functional prototypes and from customer wishes- design and implement safe, secure, clean, readable and maintainable code- maintain code quality in every iteration through extensive use of simulation.？ You will be present on the ground and actively participate in the Distributed system testing of your components and those of other team members and our clients. you have a degree in Computer science？ you are experienced in object-oriented programming Preferably Java & python ？ You have experience with Cloud foundry, Azzure, AWS & Ali cloud？ You understand how Cloud to cloud system interfaces work (preferably RESt interfaces)？ you are familiar with continuous engineering processes and tools？ you are passionate about technology？ you value professionalism and craftsmanship？ you are proficient in English language to the point that you are comfortable working in an English speaking environment. German is a plusQualifications？ Bachelor of Cumputer Science degree？ 3 or more years of work experience using developing Cloud systems systems.？ Good Understanding of Cloud foundry, .？ 3 or more years to develop SW in JavaPreferred Qualifications？ 5 or more years of work experience developing Cloud systems in Azzure, AWS or Ali Cloud systems. Proficient in Java and Python.？ Structured approachAdditional Information? 该岗位内部推荐奖金为人民币5,000元整（仅限博世内部员工申请），具体请参见《博世中国内部推荐政策》? Internal Referral bonus of this vacancy: RMB 5,000 (Valid only for Bosch associates). For the detailed regulation, please refer to Bosch China Internal Referral P",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
